1951-09-12	23.6
1951-09-13	23.709999
1951-09-14	23.690001
1951-09-17	23.620001
1951-09-18	23.59
1951-09-19	23.59
1951-09-20	23.57
1951-09-21	23.4
1951-09-24	23.299999
1951-09-25	23.379999
1951-09-26	23.4
1951-09-27	23.27
1951-09-28	23.26
1951-10-01	23.469999
1951-10-02	23.639999
1951-10-03	23.790001
1951-10-04	23.719999
1951-10-05	23.780001
1951-10-08	23.77
1951-10-09	23.65
1951-10-10	23.610001
1951-10-11	23.700001
1951-10-15	23.799999
1951-10-16	23.77
1951-10-17	23.690001
1951-10-18	23.67
1951-10-19	23.32
1951-10-22	23.129999
1951-10-23	22.84
1951-10-24	23.030001
1951-10-25	22.959999
1951-10-26	22.809999
1951-10-29	22.450001
1951-10-30	22.66
1951-10-31	22.940001
1951-11-01	23.1
1951-11-02	22.93
1951-11-05	22.74
1951-11-07	22.49
1951-11-08	22.469999
1951-11-09	22.75
1951-11-13	22.889999
1951-11-14	22.85
1951-11-15	22.84
1951-11-16	22.82
1951-11-19	22.84
1951-11-20	22.68
1951-11-21	22.639999
1951-11-23	22.4
1951-11-26	22.299999
1951-11-27	22.66
1951-11-28	22.610001
1951-11-29	22.67
1951-11-30	22.879999
1951-12-03	22.940001
1951-12-04	23.139999
1951-12-05	23.07
1951-12-06	23.34
1951-12-07	23.379999
1951-12-10	23.41
1951-12-11	23.299999
1951-12-12	23.370001
1951-12-13	23.389999
1951-12-14	23.370001
1951-12-17	23.360001
1951-12-18	23.49
1951-12-19	23.57
1951-12-20	23.57
1951-12-21	23.51
1951-12-24	23.530001
1951-12-26	23.440001
1951-12-27	23.65
1951-12-28	23.690001
1951-12-31	23.690001
1952-01-02	23.799999
1952-01-03	23.879999
1952-01-04	23.92
1952-01-07	23.940001
1952-01-08	23.82
1952-01-09	23.74
1952-01-10	23.860001
1952-01-11	23.98
1952-01-14	24.059999
1952-01-15	24.059999
1952-01-16	24.09
1952-01-17	24.200001
1952-01-18	24.25
1952-01-21	24.33
1952-01-22	24.66
1952-01-23	24.540001
1952-01-24	24.559999
1952-01-25	24.549999
1952-01-28	24.59
1952-01-29	24.57
1952-01-30	24.23
1952-01-31	24.139999
1952-02-01	24.299999
1952-02-04	24.41
1952-02-05	24.110001
1952-02-06	24.18
1952-02-07	24.110001
1952-02-08	24.24
1952-02-11	24.25
1952-02-13	23.92
1952-02-14	23.870001
1952-02-15	23.860001
1952-02-18	23.84
1952-02-19	23.360001
1952-02-20	23.09
1952-02-21	23.16
1952-02-25	23.360001
1952-02-26	23.15
1952-02-27	23.18
1952-02-28	23.290001
1952-02-29	23.26
1952-03-03	23.280001
1952-03-04	23.68
1952-03-05	23.709999
1952-03-06	23.690001
1952-03-07	23.719999
1952-03-10	23.77
1952-03-11	23.620001
1952-03-12	23.73
1952-03-13	23.75
1952-03-14	23.75
1952-03-17	23.83
1952-03-18	23.870001
1952-03-19	23.82
1952-03-20	23.889999
1952-03-21	23.93
1952-03-24	23.940001
1952-03-25	23.790001
1952-03-26	23.780001
1952-03-27	23.99
1952-03-28	24.18
1952-03-31	24.34
1952-04-01	24.18
1952-04-02	24.120001
1952-04-03	24.120001
1952-04-04	24.02
1952-04-07	24
1952-04-08	23.91
1952-04-09	23.940001
1952-04-10	24.110001
1952-04-14	24.15
1952-04-15	23.65
1952-04-16	23.58
1952-04-17	23.41
1952-04-18	23.5
1952-04-21	23.51
1952-04-22	23.58
1952-04-23	23.48
1952-04-24	23.43
1952-04-25	23.540001
1952-04-28	23.58
1952-04-29	23.49
1952-04-30	23.32
1952-05-01	23.17
1952-05-02	23.559999
1952-05-05	23.59
1952-05-06	23.67
1952-05-07	23.809999
1952-05-08	23.860001
1952-05-09	23.84
1952-05-12	23.799999
1952-05-13	23.780001
1952-05-14	23.68
1952-05-15	23.6
1952-05-16	23.559999
1952-05-19	23.559999
1952-05-20	23.74
1952-05-21	23.780001
1952-05-22	23.91
1952-05-23	23.889999
1952-05-26	23.889999
1952-05-27	23.879999
1952-05-28	23.84
1952-05-29	23.860001
1952-06-02	23.799999
1952-06-03	23.780001
1952-06-04	23.950001
1952-06-05	24.1
1952-06-06	24.26
1952-06-09	24.370001
1952-06-10	24.23
1952-06-11	24.309999
1952-06-12	24.309999
1952-06-13	24.370001
1952-06-16	24.299999
1952-06-17	24.33
1952-06-18	24.43
1952-06-19	24.51
1952-06-20	24.59
1952-06-23	24.559999
1952-06-24	24.6
1952-06-25	24.66
1952-06-26	24.75
1952-06-27	24.83
1952-06-30	24.959999
1952-07-01	25.120001
1952-07-02	25.059999
1952-07-03	25.049999
1952-07-07	24.969999
1952-07-08	24.959999
1952-07-09	24.860001
1952-07-10	24.809999
1952-07-11	24.98
1952-07-14	25.030001
1952-07-15	25.16
1952-07-16	25.16
1952-07-17	25.049999
1952-07-18	24.85
1952-07-21	24.950001
1952-07-22	25
1952-07-23	25.110001
1952-07-24	25.24
1952-07-25	25.16
1952-07-28	25.200001
1952-07-29	25.26
1952-07-30	25.370001
1952-07-31	25.4
1952-08-01	25.450001
1952-08-04	25.43
1952-08-05	25.459999
1952-08-06	25.440001
1952-08-07	25.52
1952-08-08	25.549999
1952-08-11	25.52
1952-08-12	25.309999
1952-08-13	25.280001
1952-08-14	25.280001
1952-08-15	25.200001
1952-08-18	24.940001
1952-08-19	24.889999
1952-08-20	24.950001
1952-08-21	24.98
1952-08-22	24.99
1952-08-25	24.870001
1952-08-26	24.83
1952-08-27	24.940001
1952-08-28	24.969999
1952-08-29	25.030001
1952-09-02	25.15
1952-09-03	25.25
1952-09-04	25.24
1952-09-05	25.209999
1952-09-08	25.110001
1952-09-09	24.860001
1952-09-10	24.690001
1952-09-11	24.719999
1952-09-12	24.709999
1952-09-15	24.450001
1952-09-16	24.530001
1952-09-17	24.58
1952-09-18	24.51
1952-09-19	24.57
1952-09-22	24.59
1952-09-23	24.700001
1952-09-24	24.790001
1952-09-25	24.809999
1952-09-26	24.73
1952-09-29	24.68
1952-09-30	24.540001
1952-10-01	24.48
1952-10-02	24.52
1952-10-03	24.5
1952-10-06	24.440001
1952-10-07	24.4
1952-10-08	24.58
1952-10-09	24.57
1952-10-10	24.549999
1952-10-14	24.48
1952-10-15	24.059999
1952-10-16	23.91
1952-10-17	24.200001
1952-10-20	24.129999
1952-10-21	24.07
1952-10-22	23.799999
1952-10-23	23.870001
